step,layer,head,edge,light,heavy_slice,abs_diff,rel_diff
0,4,12,S->S,0.9352373235365924,0.9352373235365924,0.0,0.0
0,4,12,S->X,0.08581329794491038,0.08581329794491038,0.0,0.0
0,4,12,X->P,0.13093510270118713,0.13093510270118713,0.0,0.0
0,4,12,X->R1,0.0589965358376503,0.0589965358376503,0.0,0.0
0,4,12,X->S,0.10694357007741928,0.10694357007741928,0.0,0.0
0,4,12,X->X,0.7514293789863586,0.7514293789863586,0.0,0.0
0,4,16,P->P,0.9036697149276733,0.9036697149276733,0.0,0.0
0,4,16,P->R1,0.01312218513339758,0.01312218513339758,0.0,0.0
0,4,16,P->S,0.018262356519699097,0.018262356519699097,0.0,0.0
0,4,16,P->X,0.06815600395202637,0.06815600395202637,0.0,0.0
0,4,16,R1->P,0.011426705647917354,0.012051279053968541,0.0006245734060511873,0.05465909644439146
0,4,16,R1->R1,0.9307001899270451,0.9296235477223116,0.001076642204733469,0.0011568088374601748
0,4,16,R1->S,0.07380018514745376,0.07412627164055319,0.0003260864930994256,0.0044185050816322536
0,4,16,R1->X,0.03202340883367202,0.03248468567343319,0.00046127683976117384,0.014404364074949756
0,4,16,S->P,0.02898255516501034,0.02898255516501034,0.0,0.0
0,4,16,S->R1,0.10493665582993451,0.10493665582993451,0.0,0.0
0,4,16,S->S,0.9286155700683594,0.9286155700683594,0.0,0.0
0,4,16,S->X,0.04841447577756994,0.04841447577756994,0.0,0.0
0,4,16,X->P,0.17764094471931458,0.17764094471931458,0.0,0.0
0,4,16,X->R1,0.02973403036594391,0.02973403036594391,0.0,0.0
0,4,16,X->S,0.10008613765239716,0.10008613765239716,0.0,0.0
0,4,16,X->X,0.7603645920753479,0.7603645920753479,0.0,0.0
0,4,20,P->P,0.9710369110107422,0.9710369110107422,0.0,0.0
0,4,20,P->R1,0.007113535888493061,0.007113535888493061,0.0,0.0
0,4,20,P->S,0.008476157672703266,0.008476157672703266,0.0,0.0
0,4,20,P->X,0.0144182238727808,0.0144182238727808,0.0,0.0
0,4,20,R1->P,0.07826317759121165,0.07967960834503174,0.001416430753820086,0.01809830366482769
0,4,20,R1->R1,0.8509612363927505,0.8494025959688074,0.0015586404239430474,0.0018316232952633304
0,4,20,R1->S,0.10538745627683752,0.1057205971549539,0.0003331408781163808,0.0031611055991451983
0,4,20,R1->X,0.0193670392036438,0.019615762373980355,0.00024872317033655666,0.012842601686362096
0,4,20,S->P,0.0787881051792818,0.0787881051792818,0.0,0.0
0,4,20,S->R1,0.042636871337890625,0.042636871337890625,0.0,0.0
0,4,20,S->S,0.8719523373772117,0.8719523373772117,0.0,0.0
0,4,20,S->X,0.055908062878777,0.055908062878777,0.0,0.0
0,4,20,X->P,0.3682485818862915,0.3682485818862915,0.0,0.0
0,4,20,X->R1,0.04407983645796776,0.04407983645796776,0.0,0.0
0,4,20,X->S,0.08583283424377441,0.08583283424377441,0.0,0.0
0,4,20,X->X,0.5188708305358887,0.5188708305358887,0.0,0.0
0,14,0,P->P,0.81708163022995,0.81708163022995,0.0,0.0
0,14,0,P->R1,0.009934197179973125,0.009934197179973125,0.0,0.0
0,14,0,P->S,0.03245879337191582,0.03245879337191582,0.0,0.0
0,14,0,P->X,0.14950641989707947,0.14950641989707947,0.0,0.0
0,14,0,R1->P,0.9433330087100759,0.9438493392046761,0.0005163304946002034,0.0005473470024188378
0,14,0,R1->R1,0.012215801021632026,0.01219022975248449,2.557126914753613e-05,0.0020932945045727194
0,14,0,R1->S,0.015746334019829247,0.015548518475364237,0.00019781554446501003,0.012562641197367103
0,14,0,R1->X,0.04409677842084099,0.04360785905052634,0.0004889193703146513,0.01108741699106932
0,14,0,S->P,0.8319062064675724,0.8319062064675724,0.0,0.0
0,14,0,S->R1,0.034356983268962187,0.034356983268962187,0.0,0.0
0,14,0,S->S,0.08009830643148984,0.08009830643148984,0.0,0.0
0,14,0,S->X,0.09804947236004997,0.09804947236004997,0.0,0.0
0,14,0,X->P,0.5743310451507568,0.5743310451507568,0.0,0.0
0,14,0,X->R1,0.0006402028957381845,0.0006402028957381845,0.0,0.0
0,14,0,X->S,0.09864461421966553,0.09864461421966553,0.0,0.0
0,14,0,X->X,0.42276158928871155,0.42276158928871155,0.0,0.0
0,14,4,P->P,0.6719027161598206,0.6719027161598206,0.0,0.0
0,14,4,P->R1,0.13958272337913513,0.13958272337913513,0.0,0.0
0,14,4,P->S,0.14741885662078857,0.14741885662078857,0.0,0.0
0,14,4,P->X,0.05975358933210373,0.05975358933210373,0.0,0.0
0,14,4,R1->P,0.10643278149997487,0.10641299275790944,1.9788742065429688e-05,0.0001859271343522518
0,14,4,R1->R1,0.609429303337546,0.6087001351749196,0.0007291681626263591,0.0011964770296292975
0,14,4,R1->S,0.2275424564585966,0.22965417188756607,0.0021117154289694573,0.009280533671981795
0,14,4,R1->X,0.12028089691610898,0.12116510727826287,0.0008842103621538866,0.007351211911651999
0,14,4,S->P,0.09809811676249784,0.09809811676249784,0.0,0.0
0,14,4,S->R1,0.2391233724706313,0.2391233724706313,0.0,0.0
0,14,4,S->S,0.5684333128087661,0.5684333128087661,0.0,0.0
0,14,4,S->X,0.16493738398832433,0.16493738398832433,0.0,0.0
0,14,4,X->P,0.1306334137916565,0.1306334137916565,0.0,0.0
0,14,4,X->R1,0.12304799258708954,0.12304799258708954,0.0,0.0
0,14,4,X->S,0.11018300801515579,0.11018300801515579,0.0,0.0
0,14,4,X->X,0.6775022745132446,0.6775022745132446,0.0,0.0
0,14,8,P->P,0.40405404567718506,0.40405404567718506,0.0,0.0
0,14,8,P->R1,0.33988654613494873,0.33988654613494873,0.0,0.0
0,14,8,P->S,0.20428840816020966,0.20428840816020966,0.0,0.0
0,14,8,P->X,0.08237416297197342,0.08237416297197342,0.0,0.0
0,14,8,R1->P,0.1516082988065832,0.1518084582160501,0.00020015940946691013,0.0013202404554533444
0,14,8,R1->R1,0.7562782063203699,0.7559485154993394,0.00032969082103051495,0.00043593854520098833
0,14,8,R1->S,0.1029050490435432,0.10352573675267837,0.0006206877091351759,0.0060316545680138434
0,14,8,R1->X,0.024054621948915368,0.024096902678994572,4.228073007920413e-05,0.001757696719116826
0,14,8,S->P,0.14254390492158778,0.14254390492158778,0.0,0.0
0,14,8,S->R1,0.09286386125227984,0.09286386125227984,0.0,0.0
0,14,8,S->S,0.72546526964973,0.72546526964973,0.0,0.0
0,14,8,S->X,0.0680241444531609,0.0680241444531609,0.0,0.0
0,14,8,X->P,0.5829975605010986,0.5829975605010986,0.0,0.0
0,14,8,X->R1,0.06366237998008728,0.06366237998008728,0.0,0.0
0,14,8,X->S,0.08762617409229279,0.08762617409229279,0.0,0.0
0,14,8,X->X,0.2880283296108246,0.2880283296108246,0.0,0.0
0,14,12,P->P,0.11475168168544769,0.11475168168544769,0.0,0.0
0,14,12,P->R1,0.5868740677833557,0.5868740677833557,0.0,0.0
0,14,12,P->S,0.2867712378501892,0.2867712378501892,0.0,0.0
0,14,12,P->X,0.025470547378063202,0.025470547378063202,0.0,0.0
0,14,12,R1->P,0.11846999561085421,0.11833729463465073,0.00013270097620347865,0.0011201230785841323
0,14,12,R1->R1,0.7829236423268038,0.7832363914040958,0.0003127490772920627,0.0003994630643195172
0,14,12,R1->S,0.07159131414750043,0.07299960360807531,0.001408289460574877,0.019671233547597148
0,14,12,R1->X,0.06684654600480024,0.06670365614049575,0.00014288986430448236,0.0021375803664443853
0,14,12,S->P,0.20717274441438563,0.20717274441438563,0.0,0.0
0,14,12,S->R1,0.22853786805096796,0.22853786805096796,0.0,0.0
0,14,12,S->S,0.5186386108398438,0.5186386108398438,0.0,0.0
0,14,12,S->X,0.09564016847049489,0.09564016847049489,0.0,0.0
0,14,12,X->P,0.007613806985318661,0.007613806985318661,0.0,0.0
0,14,12,X->R1,0.6585476398468018,0.6585476398468018,0.0,0.0
0,14,12,X->S,0.3601759076118469,0.3601759076118469,0.0,0.0
0,14,12,X->X,0.00658518448472023,0.00658518448472023,0.0,0.0
0,14,16,P->P,0.7415622472763062,0.7415622472763062,0.0,0.0
0,14,16,P->R1,0.04610004276037216,0.04610004276037216,0.0,0.0
0,14,16,P->S,0.09994946420192719,0.09994946420192719,0.0,0.0
0,14,16,P->X,0.12257320433855057,0.12257320433855057,0.0,0.0
0,14,16,R1->P,0.5812254513011259,0.5815982257618624,0.00037277446073646914,0.000641359492950592
0,14,16,R1->R1,0.1177838690140668,0.11836467069738052,0.000580801683313717,0.004931080021189934
0,14,16,R1->S,0.11207031502443202,0.11199995349435245,7.036153007956847e-05,0.0006278337851038362
0,14,16,R1->X,0.2073699726777918,0.20653389481937184,0.0008360778584199646,0.004031817372706362
0,14,16,S->P,0.4166869556202608,0.4166869556202608,0.0,0.0
0,14,16,S->R1,0.020076804301318002,0.020076804301318002,0.0,0.0
0,14,16,S->S,0.4929654738482307,0.4929654738482307,0.0,0.0
0,14,16,S->X,0.09351285766152774,0.09351285766152774,0.0,0.0
0,14,16,X->P,0.6899304986000061,0.6899304986000061,0.0,0.0
0,14,16,X->R1,0.015597709454596043,0.015597709454596043,0.0,0.0
0,14,16,X->S,0.07805090397596359,0.07805090397596359,0.0,0.0
0,14,16,X->X,0.24852913618087769,0.24852913618087769,0.0,0.0
0,14,20,P->P,0.9420837759971619,0.9420837759971619,0.0,0.0
0,14,20,P->R1,0.01978432573378086,0.01978432573378086,0.0,0.0
0,14,20,P->S,0.020280156284570694,0.020280156284570694,0.0,0.0
0,14,20,P->X,0.019353067502379417,0.019353067502379417,0.0,0.0
0,14,20,R1->P,0.5575092540067785,0.5566009072696462,0.0009083467371323595,0.0016292944567361661
0,14,20,R1->R1,0.19150055156034582,0.19275177226347082,0.001251220703125,0.0065337707538179815
0,14,20,R1->S,0.059488899567547965,0.059458171620088464,3.072794745950097e-05,0.0005165324570277225
0,14,20,R1->X,0.20949609139386347,0.20924628482145421,0.0002498065724092502,0.0011924163870895373
0,14,20,S->P,0.537929983700023,0.537929983700023,0.0,0.0
0,14,20,S->R1,0.07619763823116527,0.07619763823116527,0.0,0.0
0,14,20,S->S,0.232912119697122,0.232912119697122,0.0,0.0
0,14,20,S->X,0.1776556828442742,0.1776556828442742,0.0,0.0
0,14,20,X->P,0.8364071846008301,0.8364071846008301,0.0,0.0
0,14,20,X->R1,0.013986741192638874,0.013986741192638874,0.0,0.0
0,14,20,X->S,0.011911730282008648,0.011911730282008648,0.0,0.0
0,14,20,X->X,0.1420806646347046,0.1420806646347046,0.0,0.0
0,24,0,P->P,0.04918200150132179,0.04918200150132179,0.0,0.0
0,24,0,P->R1,0.18168555200099945,0.18168555200099945,0.0,0.0
0,24,0,P->S,0.4624209403991699,0.4624209403991699,0.0,0.0
0,24,0,P->X,0.32996073365211487,0.32996073365211487,0.0,0.0
0,24,0,R1->P,0.004430111278505886,0.004421683357042425,8.427921463461177e-06,0.0019024175542388644
0,24,0,R1->R1,0.41614608203663545,0.4174695295446059,0.0013234475079704766,0.003180247430165561
0,24,0,R1->S,0.1322477004107307,0.1310277826645795,0.0012199177461511834,0.00922449118103681
0,24,0,R1->X,0.5194207359762752,0.518213664784151,0.001207071192124265,0.0023238794844328246
0,24,0,S->P,0.0020717691410990324,0.0020717691410990324,0.0,0.0
0,24,0,S->R1,0.17188515382654526,0.17188515382654526,0.0,0.0
0,24,0,S->S,0.6641836166381836,0.6641836166381836,0.0,0.0
0,24,0,S->X,0.25607745787676645,0.25607745787676645,0.0,0.0
0,24,0,X->P,0.02125188522040844,0.02125188522040844,0.0,0.0
0,24,0,X->R1,0.07193294912576675,0.07193294912576675,0.0,0.0
0,24,0,X->S,0.06790351867675781,0.06790351867675781,0.0,0.0
0,24,0,X->X,0.8920844793319702,0.8920844793319702,0.0,0.0
0,24,4,P->P,0.29325175285339355,0.29325175285339355,0.0,0.0
0,24,4,P->R1,0.27567484974861145,0.27567484974861145,0.0,0.0
0,24,4,P->S,0.19316044449806213,0.19316044449806213,0.0,0.0
0,24,4,P->X,0.2838607430458069,0.2838607430458069,0.0,0.0
0,24,4,R1->P,0.008167468449648689,0.00815560800187728,1.1860447771409183e-05,0.0014521571579403337
0,24,4,R1->R1,0.38704586029052734,0.3888543072868796,0.001808446996352242,0.00467243596145111
0,24,4,R1->S,0.23022693746230183,0.22725054797004252,0.0029763894922593126,0.012928067953588954
0,24,4,R1->X,0.4276305366964901,0.42603450662949505,0.0015960300669950467,0.003732264022407328
0,24,4,S->P,0.007952382459360011,0.007952382459360011,0.0,0.0
0,24,4,S->R1,0.26001377666697784,0.26001377666697784,0.0,0.0
0,24,4,S->S,0.5726520313936121,0.5726520313936121,0.0,0.0
0,24,4,S->X,0.21381014936110554,0.21381014936110554,0.0,0.0
0,24,4,X->P,0.12945792078971863,0.12945792078971863,0.0,0.0
0,24,4,X->R1,0.24750222265720367,0.24750222265720367,0.0,0.0
0,24,4,X->S,0.07039324939250946,0.07039324939250946,0.0,0.0
0,24,4,X->X,0.5859398245811462,0.5859398245811462,0.0,0.0
0,24,8,P->P,0.13510078191757202,0.13510078191757202,0.0,0.0
0,24,8,P->R1,0.14686673879623413,0.14686673879623413,0.0,0.0
0,24,8,P->S,0.11599111557006836,0.11599111557006836,0.0,0.0
0,24,8,P->X,0.6464420557022095,0.6464420557022095,0.0,0.0
0,24,8,R1->P,0.37306984733132753,0.3735373160418342,0.00046746871050667993,0.0012530326796727576
0,24,8,R1->R1,0.06926516925587374,0.06847071647644043,0.0007944527794333106,0.01146972985077836
0,24,8,R1->S,0.08431839942932129,0.08394287614261403,0.00037552328670725776,0.004453633954734101
0,24,8,R1->X,0.5022859012379366,0.5031276590683881,0.0008417578304514839,0.0016758539874937419
0,24,8,S->P,0.23357859779806697,0.23357859779806697,0.0,0.0
0,24,8,S->R1,0.17705235761754654,0.17705235761754654,0.0,0.0
0,24,8,S->S,0.31987930746639476,0.31987930746639476,0.0,0.0
0,24,8,S->X,0.3013628230375402,0.3013628230375402,0.0,0.0
0,24,8,X->P,0.3272337019443512,0.3272337019443512,0.0,0.0
0,24,8,X->R1,0.010249581187963486,0.010249581187963486,0.0,0.0
0,24,8,X->S,0.03682020306587219,0.03682020306587219,0.0,0.0
0,24,8,X->X,0.6553909778594971,0.6553909778594971,0.0,0.0
0,24,12,P->P,0.20320168137550354,0.20320168137550354,0.0,0.0
0,24,12,P->R1,0.07048904895782471,0.07048904895782471,0.0,0.0
0,24,12,P->S,0.05273933336138725,0.05273933336138725,0.0,0.0
0,24,12,P->X,0.7016718983650208,0.7016718983650208,0.0,0.0
0,24,12,R1->P,0.05418674034230849,0.054246723651885986,5.998330957749515e-05,0.0011069739423070768
0,24,12,R1->R1,0.4063803167904125,0.40633148305556355,4.883373484892983e-05,0.00012016756922337716
0,24,12,R1->S,0.09113722689011518,0.09099027689765482,0.00014694999246035734,0.0016124035970233768
0,24,12,R1->X,0.49857448129092946,0.4987565208883846,0.00018203959745516363,0.00036512016616618495
0,24,12,S->P,0.058497116846196795,0.058497116846196795,0.0,0.0
0,24,12,S->R1,0.3671871634090648,0.3671871634090648,0.0,0.0
0,24,12,S->S,0.24762608023250804,0.24762608023250804,0.0,0.0
0,24,12,S->X,0.3798848039963666,0.3798848039963666,0.0,0.0
0,24,12,X->P,0.062366243451833725,0.062366243451833725,0.0,0.0
0,24,12,X->R1,0.04567909240722656,0.04567909240722656,0.0,0.0
0,24,12,X->S,0.06443660706281662,0.06443660706281662,0.0,0.0
0,24,12,X->X,0.8810593485832214,0.8810593485832214,0.0,0.0
0,24,16,P->P,0.04634847119450569,0.04634847119450569,0.0,0.0
0,24,16,P->R1,0.3241403102874756,0.3241403102874756,0.0,0.0
0,24,16,P->S,0.22127872705459595,0.22127872705459595,0.0,0.0
0,24,16,P->X,0.4231005311012268,0.4231005311012268,0.0,0.0
0,24,16,R1->P,0.0016768266830374213,0.0016862018143429475,9.375131305526183e-06,0.00559099601668073
0,24,16,R1->R1,0.3949323541977826,0.39481449127197266,0.00011786292580995283,0.0002984382630523275
0,24,16,R1->S,0.13353636685539694,0.13341951370239258,0.00011685315300435928,0.0008750661393303932
0,24,16,R1->X,0.5428819095387178,0.5432199590346393,0.00033804949592142197,0.0006226943465636196
0,24,16,S->P,0.0003929909811738659,0.0003929909811738659,0.0,0.0
0,24,16,S->R1,0.06342819157768698,0.06342819157768698,0.0,0.0
0,24,16,S->S,0.6230988782994887,0.6230988782994887,0.0,0.0
0,24,16,S->X,0.397702974431655,0.397702974431655,0.0,0.0
0,24,16,X->P,0.019116003066301346,0.019116003066301346,0.0,0.0
0,24,16,X->R1,0.05687527358531952,0.05687527358531952,0.0,0.0
0,24,16,X->S,0.05034947022795677,0.05034947022795677,0.0,0.0
0,24,16,X->X,0.9167219996452332,0.9167219996452332,0.0,0.0
0,24,20,P->P,0.22498998045921326,0.22498998045921326,0.0,0.0
0,24,20,P->R1,0.17161346971988678,0.17161346971988678,0.0,0.0
0,24,20,P->S,0.3129199743270874,0.3129199743270874,0.0,0.0
0,24,20,P->X,0.3239918351173401,0.3239918351173401,0.0,0.0
0,24,20,R1->P,0.05284466112361235,0.054239932228537166,0.0013952711049248154,0.02640325579269109
0,24,20,R1->R1,0.17938153883990118,0.17798841700834386,0.0013931218315573202,0.007766249752159209
0,24,20,R1->S,0.13579318102668314,0.13369046940523036,0.0021027116214527852,0.0154846628199954
0,24,20,R1->X,0.6895398532643038,0.6896742091459387,0.00013435588163490664,0.000194848609545716
0,24,20,S->P,0.06181029712452608,0.06181029712452608,0.0,0.0
0,24,20,S->R1,0.2184482181773466,0.2184482181773466,0.0,0.0
0,24,20,S->S,0.37409816068761487,0.37409816068761487,0.0,0.0
0,24,20,S->X,0.3948662140790154,0.3948662140790154,0.0,0.0
0,24,20,X->P,0.3449668884277344,0.3449668884277344,0.0,0.0
0,24,20,X->R1,0.0805625319480896,0.0805625319480896,0.0,0.0
0,24,20,X->S,0.16137515008449554,0.16137515008449554,0.0,0.0
0,24,20,X->X,0.4394661784172058,0.4394661784172058,0.0,0.0
14,0,0,P->P,0.25369390845298767,0.25369390845298767,0.0,0.0
14,0,0,P->R1,0.030051661655306816,0.030051661655306816,0.0,0.0
14,0,0,P->S,0.0853758156299591,0.0853758156299591,0.0,0.0
14,0,0,P->X,0.6565268039703369,0.6565268039703369,0.0,0.0
14,0,0,R1->P,0.29192054972929116,0.2923113598543055,0.0003908101250143514,0.0013387551009230569
14,0,0,R1->R1,0.34478266098920035,0.3444158610175638,0.00036679997163657774,0.001063858520565415
14,0,0,R1->S,0.15855815831352682,0.16017860524794636,0.0016204469344195394,0.010219889986457396
14,0,0,R1->X,0.24265718460083008,0.2429832290200626,0.00032604441923253513,0.0013436421417683416
14,0,0,S->P,0.40591007120469036,0.40591007120469036,0.0,0.0
14,0,0,S->R1,0.023799079305985394,0.023799079305985394,0.0,0.0
14,0,0,S->S,0.3649168575511259,0.3649168575511259,0.0,0.0
14,0,0,S->X,0.2501702589147231,0.2501702589147231,0.0,0.0
14,0,0,X->P,0.11377280950546265,0.11377280950546265,0.0,0.0
14,0,0,X->R1,0.010285858996212482,0.010285858996212482,0.0,0.0
14,0,0,X->S,0.044339619576931,0.044339619576931,0.0,0.0
14,0,0,X->X,0.8606745004653931,0.8606745004653931,0.0,0.0
14,0,4,P->P,0.3036944568157196,0.3036944568157196,0.0,0.0
14,0,4,P->R1,0.11868567764759064,0.11868567764759064,0.0,0.0
14,0,4,P->S,0.11902350187301636,0.11902350187301636,0.0,0.0
14,0,4,P->X,0.4790523052215576,0.4790523052215576,0.0,0.0
14,0,4,R1->P,0.0705046303132001,0.07110029108384076,0.0005956607706406603,0.008448534060735848
14,0,4,R1->R1,0.6358024372774012,0.6350655836217544,0.0007368536556467964,0.0011589349339428633
14,0,4,R1->S,0.1393607924966251,0.1389305170844583,0.0004302754121668084,0.0030874925756268815
14,0,4,R1->X,0.20085904177497416,0.20088725931504192,2.8217540067765334e-05,0.00014048429096549176
14,0,4,S->P,0.12068951831144445,0.12068951831144445,0.0,0.0
14,0,4,S->R1,0.1091991662979126,0.1091991662979126,0.0,0.0
14,0,4,S->S,0.7055315129897174,0.7055315129897174,0.0,0.0
14,0,4,S->X,0.137545249041389,0.137545249041389,0.0,0.0
14,0,4,X->P,0.10859756171703339,0.10859756171703339,0.0,0.0
14,0,4,X->R1,0.04255871847271919,0.04255871847271919,0.0,0.0
14,0,4,X->S,0.15222109854221344,0.15222109854221344,0.0,0.0
14,0,4,X->X,0.8085629940032959,0.8085629940032959,0.0,0.0
14,0,8,P->P,0.1719307154417038,0.1719307154417038,0.0,0.0
14,0,8,P->R1,0.04723729193210602,0.04723729193210602,0.0,0.0
14,0,8,P->S,0.11510030925273895,0.11510030925273895,0.0,0.0
14,0,8,P->X,0.6949701905250549,0.6949701905250549,0.0,0.0
14,0,8,R1->P,0.104156634386848,0.10931162273182589,0.005154988344977893,0.049492654743736805
14,0,8,R1->R1,0.7500259175020105,0.7455239015467027,0.004502015955307859,0.006002480514676068
14,0,8,R1->S,0.09066686209510355,0.08876330712262322,0.0019035549724803341,0.02099504635424165
14,0,8,R1->X,0.09301954157212201,0.09204560868880328,0.0009739328833187344,0.010470196550728028
14,0,8,S->P,0.25530489753274355,0.25530489753274355,0.0,0.0
14,0,8,S->R1,0.053047642988317156,0.053047642988317156,0.0,0.0
14,0,8,S->S,0.6671950396369485,0.6671950396369485,0.0,0.0
14,0,8,S->X,0.10106834944556742,0.10106834944556742,0.0,0.0
14,0,8,X->P,0.03720482066273689,0.03720482066273689,0.0,0.0
14,0,8,X->R1,0.010207489132881165,0.010207489132881165,0.0,0.0
14,0,8,X->S,0.07093939185142517,0.07093939185142517,0.0,0.0
14,0,8,X->X,0.9385365843772888,0.9385365843772888,0.0,0.0
14,0,12,P->P,0.722279965877533,0.722279965877533,0.0,0.0
14,0,12,P->R1,0.05910526216030121,0.05910526216030121,0.0,0.0
14,0,12,P->S,0.06994285434484482,0.06994285434484482,0.0,0.0
14,0,12,P->X,0.15843257308006287,0.15843257308006287,0.0,0.0
14,0,12,R1->P,0.0003968188813065781,0.0003999276360606446,3.1087547540664673e-06,0.007834190610664708
14,0,12,R1->R1,0.7653207778930664,0.7654698315788718,0.00014905368580542255,0.00019475975317927264
14,0,12,R1->S,0.16254988838644588,0.16265483463511748,0.00010494624867160574,0.0006456248583948988
14,0,12,R1->X,0.13797342076021082,0.13785266876220703,0.00012075199800379299,0.0008751830413312171
14,0,12,S->P,0.000721941318582086,0.000721941318582086,0.0,0.0
14,0,12,S->R1,0.0646817263434915,0.0646817263434915,0.0,0.0
14,0,12,S->S,0.8243401471306296,0.8243401471306296,0.0,0.0
14,0,12,S->X,0.21665850807638729,0.21665850807638729,0.0,0.0
14,0,12,X->P,0.001239940756931901,0.001239940756931901,0.0,0.0
14,0,12,X->R1,0.010423210449516773,0.010423210449516773,0.0,0.0
14,0,12,X->S,0.07489670813083649,0.07489670813083649,0.0,0.0
14,0,12,X->X,0.9708589911460876,0.9708589911460876,0.0,0.0
14,0,16,P->P,0.1101837307214737,0.1101837307214737,0.0,0.0
14,0,16,P->R1,0.0633569210767746,0.0633569210767746,0.0,0.0
14,0,16,P->S,0.07384415715932846,0.07384415715932846,0.0,0.0
14,0,16,P->X,0.7770217657089233,0.7770217657089233,0.0,0.0
14,0,16,R1->P,0.2888195374432732,0.2932674183565028,0.004447880913229563,0.015400207868912493
14,0,16,R1->R1,0.592776803409352,0.5887097751393038,0.004067028270048234,0.00686097743139871
14,0,16,R1->S,0.05936560210059671,0.05874378540936638,0.0006218166912303272,0.010474360054104076
14,0,16,R1->X,0.07898170106551226,0.07855436381171732,0.00042733725379494325,0.005410585591724386
14,0,16,S->P,0.41930052813361673,0.41930052813361673,0.0,0.0
14,0,16,S->R1,0.04558495563619277,0.04558495563619277,0.0,0.0
14,0,16,S->S,0.5082675709443933,0.5082675709443933,0.0,0.0
14,0,16,S->X,0.08204544291776769,0.08204544291776769,0.0,0.0
14,0,16,X->P,0.07265504449605942,0.07265504449605942,0.0,0.0
14,0,16,X->R1,0.014222893863916397,0.014222893863916397,0.0,0.0
14,0,16,X->S,0.08856596797704697,0.08856596797704697,0.0,0.0
14,0,16,X->X,0.8970537185668945,0.8970537185668945,0.0,0.0
14,0,20,P->P,0.5912683606147766,0.5912683606147766,0.0,0.0
14,0,20,P->R1,0.05639028549194336,0.05639028549194336,0.0,0.0
14,0,20,P->S,0.0864403173327446,0.0864403173327446,0.0,0.0
14,0,20,P->X,0.286040723323822,0.286040723323822,0.0,0.0
14,0,20,R1->P,0.007554051630637225,0.007554014816003687,3.681463353784331e-08,4.873495090837471e-06
14,0,20,R1->R1,0.8586181191837087,0.8588248982149012,0.0002067790311924833,0.00024082770509090685
14,0,20,R1->S,0.1253535046296961,0.12589315807118134,0.0005396534414852383,0.00430505268344444
14,0,20,R1->X,0.06229479172650505,0.06230522604549632,1.0434318991267566e-05,0.00016749905894344606
14,0,20,S->P,0.018483393332537484,0.018483393332537484,0.0,0.0
14,0,20,S->R1,0.04384195804595947,0.04384195804595947,0.0,0.0
14,0,20,S->S,0.8599585364846623,0.8599585364846623,0.0,0.0
14,0,20,S->X,0.15939702707178452,0.15939702707178452,0.0,0.0
14,0,20,X->P,0.015120375901460648,0.015120375901460648,0.0,0.0
14,0,20,X->R1,0.01018679141998291,0.01018679141998291,0.0,0.0
14,0,20,X->S,0.05155477672815323,0.05155477672815323,0.0,0.0
14,0,20,X->X,0.9642939567565918,0.9642939567565918,0.0,0.0
14,4,0,P->P,0.8465749025344849,0.8465749025344849,0.0,0.0
14,4,0,P->R1,0.0326407216489315,0.0326407216489315,0.0,0.0
14,4,0,P->S,0.036561936140060425,0.036561936140060425,0.0,0.0
14,4,0,P->X,0.08790652453899384,0.08790652453899384,0.0,0.0
14,4,0,R1->P,0.0005155085750362452,0.000514069791225826,1.4387838104192203e-06,0.0027909987924411538
14,4,0,R1->R1,0.9218457726871266,0.9217539394603056,9.183322682104755e-05,9.961886200699175e-05
14,4,0,R1->S,0.08291468199561625,0.08346827591166776,0.0005535939160515174,0.006676669351283121
14,4,0,R1->X,0.048497606726253736,0.04860400802948896,0.00010640130323522068,0.0021939495661261427
14,4,0,S->P,0.0031854977064272936,0.0031854977064272936,0.0,0.0
14,4,0,S->R1,0.08819009275997386,0.08819009275997386,0.0,0.0
14,4,0,S->S,0.9271765316233915,0.9271765316233915,0.0,0.0
14,4,0,S->X,0.08663366121404312,0.08663366121404312,0.0,0.0
14,4,0,X->P,0.06874068081378937,0.06874068081378937,0.0,0.0
14,4,0,X->R1,0.11436103284358978,0.11436103284358978,0.0,0.0
14,4,0,X->S,0.10610316693782806,0.10610316693782806,0.0,0.0
14,4,0,X->X,0.7607200145721436,0.7607200145721436,0.0,0.0
14,4,4,P->P,0.9641696214675903,0.9641696214675903,0.0,0.0
14,4,4,P->R1,0.011733605526387691,0.011733605526387691,0.0,0.0
14,4,4,P->S,0.007434171624481678,0.007434171624481678,0.0,0.0
14,4,4,P->X,0.017575012519955635,0.017575012519955635,0.0,0.0
14,4,4,R1->P,0.02331287895931917,0.0240441034821903,0.0007312245228711274,0.03136568950351905
14,4,4,R1->R1,0.936981481664321,0.9359996459063362,0.000981835757984828,0.0010478710382203437
14,4,4,R1->S,0.052463058163137996,0.052704418406767005,0.00024136024362900882,0.004600575187181811
14,4,4,R1->X,0.031639968647676354,0.03185311135123758,0.00021314270356122267,0.0067365017309167245
14,4,4,S->P,0.03560950475580552,0.03560950475580552,0.0,0.0
14,4,4,S->R1,0.12785772716297822,0.12785772716297822,0.0,0.0
14,4,4,S->S,0.8494719337014591,0.8494719337014591,0.0,0.0
14,4,4,S->X,0.04270627218134263,0.04270627218134263,0.0,0.0
